job_id,skill,skill_category,skill_level
T3IHBKZO9LYP,GCP,Cloud,Basic
U2M6D2URQNLN,TensorFlow,ML,Advanced
U2M6D2URQNLN,SQL,Programming,Advanced
U2M6D2URQNLN,Scikit-learn,ML,Basic
U2M6D2URQNLN,Python,Programming,Intermediate
U2M6D2URQNLN,Computer Vision,ML,Intermediate
CONYD2OQMF0Z,R,Programming,Intermediate
CONYD2OQMF0Z,Scikit-learn,ML,Basic
CONYD2OQMF0Z,SQL,Programming,Basic
CONYD2OQMF0Z,Python,Programming,Basic
CONYD2OQMF0Z,Computer Vision,ML,Basic
CONYD2OQMF0Z,AWS,Cloud,Intermediate
OJKSSQ3CREDI,AWS,Cloud,Intermediate
OJKSSQ3CREDI,Scikit-learn,ML,Intermediate
OJKSSQ3CREDI,Python,Programming,Advanced
OJKSSQ3CREDI,Computer Vision,ML,Basic
OJKSSQ3CREDI,R,Programming,Basic
OJKSSQ3CREDI,PyTorch,ML,Intermediate
HKALW6396UQR,PyTorch,ML,Intermediate
HKALW6396UQR,R,Programming,Intermediate
HKALW6396UQR,NLP,ML,Intermediate
HKALW6396UQR,AWS,Cloud,Intermediate
HKALW6396UQR,TensorFlow,ML,Intermediate
HKALW6396UQR,SQL,Programming,Advanced
PDNR7R4NOKHM,TensorFlow,ML,Advanced
PDNR7R4NOKHM,Scikit-learn,ML,Advanced
PDNR7R4NOKHM,R,Programming,Intermediate
OBBP4F5YDGN3,R,Programming,Basic
OBBP4F5YDGN3,Azure,Cloud,Basic
OBBP4F5YDGN3,TensorFlow,ML,Basic
84NQL13HBL37,R,Programming,Advanced
84NQL13HBL37,AWS,Cloud,Advanced
84NQL13HBL37,Python,Programming,Basic
84NQL13HBL37,NLP,ML,Basic
84NQL13HBL37,GCP,Cloud,Advanced
84NQL13HBL37,Computer Vision,ML,Basic
C3I02GHN9KVK,TensorFlow,ML,Intermediate
C3I02GHN9KVK,NLP,ML,Advanced
C3I02GHN9KVK,R,Programming,Advanced
C3I02GHN9KVK,Azure,Cloud,Intermediate
OTMUFE9HN5GI,Python,Programming,Intermediate
OTMUFE9HN5GI,NLP,ML,Basic
OTMUFE9HN5GI,GCP,Cloud,Intermediate
OTMUFE9HN5GI,TensorFlow,ML,Advanced
L0RUGPINGQPJ,NLP,ML,Advanced
L0RUGPINGQPJ,Azure,Cloud,Intermediate
L0RUGPINGQPJ,R,Programming,Advanced
L0RUGPINGQPJ,AWS,Cloud,Advanced
6G411BTRMZEP,SQL,Programming,Basic
6G411BTRMZEP,Azure,Cloud,Intermediate
6G411BTRMZEP,TensorFlow,ML,Basic
6G411BTRMZEP,Computer Vision,ML,Intermediate
299X26BBO1HS,AWS,Cloud,Intermediate
299X26BBO1HS,Python,Programming,Advanced
299X26BBO1HS,TensorFlow,ML,Intermediate
299X26BBO1HS,Azure,Cloud,Intermediate
ZYYH1WZFSN0J,AWS,Cloud,Basic
ZYYH1WZFSN0J,Scikit-learn,ML,Intermediate
ZYYH1WZFSN0J,Python,Programming,Intermediate
TVC570I0ZQ4A,SQL,Programming,Advanced
TVC570I0ZQ4A,GCP,Cloud,Basic
TVC570I0ZQ4A,Computer Vision,ML,Basic
TVC570I0ZQ4A,R,Programming,Basic
TVC570I0ZQ4A,Azure,Cloud,Basic
MW5QDMWN3N5Y,PyTorch,ML,Intermediate
MW5QDMWN3N5Y,TensorFlow,ML,Advanced
MW5QDMWN3N5Y,Computer Vision,ML,Intermediate
MW5QDMWN3N5Y,GCP,Cloud,Intermediate
JD4XFTVGA2ST,AWS,Cloud,Advanced
JD4XFTVGA2ST,Azure,Cloud,Advanced
JD4XFTVGA2ST,TensorFlow,ML,Advanced
JD4XFTVGA2ST,SQL,Programming,Basic
JD4XFTVGA2ST,GCP,Cloud,Intermediate
IYCJGU7FHMKM,SQL,Programming,Intermediate
IYCJGU7FHMKM,PyTorch,ML,Advanced
IYCJGU7FHMKM,Azure,Cloud,Advanced
IYCJGU7FHMKM,Python,Programming,Intermediate
IYCJGU7FHMKM,AWS,Cloud,Intermediate
CRWNO7RRDIR4,TensorFlow,ML,Intermediate
CRWNO7RRDIR4,NLP,ML,Advanced
CRWNO7RRDIR4,Azure,Cloud,Advanced
CRWNO7RRDIR4,Computer Vision,ML,Advanced
CRWNO7RRDIR4,Scikit-learn,ML,Advanced
CRWNO7RRDIR4,SQL,Programming,Intermediate
FDE0H10FT2U0,Python,Programming,Intermediate
FDE0H10FT2U0,PyTorch,ML,Intermediate
FDE0H10FT2U0,AWS,Cloud,Intermediate
NOYDULPOO835,Computer Vision,ML,Advanced
NOYDULPOO835,SQL,Programming,Advanced
NOYDULPOO835,Azure,Cloud,Intermediate
NOYDULPOO835,AWS,Cloud,Intermediate
RKEA3S2HI4I1,PyTorch,ML,Advanced
RKEA3S2HI4I1,Scikit-learn,ML,Advanced
RKEA3S2HI4I1,Python,Programming,Intermediate
3Q88OGSMQUTK,Azure,Cloud,Intermediate
3Q88OGSMQUTK,SQL,Programming,Advanced
3Q88OGSMQUTK,NLP,ML,Advanced
3Q88OGSMQUTK,Python,Programming,Intermediate
3Q88OGSMQUTK,TensorFlow,ML,Advanced
3Q88OGSMQUTK,R,Programming,Advanced
FQVVKZ53HT4G,PyTorch,ML,Intermediate
FQVVKZ53HT4G,AWS,Cloud,Basic
FQVVKZ53HT4G,Azure,Cloud,Basic
BL93OT9KJS5D,Python,Programming,Intermediate
BL93OT9KJS5D,AWS,Cloud,Basic
BL93OT9KJS5D,Azure,Cloud,Basic
BL93OT9KJS5D,R,Programming,Basic
BL93OT9KJS5D,Scikit-learn,ML,Intermediate
CJJCQBRW8VT9,Azure,Cloud,Intermediate
CJJCQBRW8VT9,GCP,Cloud,Advanced
CJJCQBRW8VT9,NLP,ML,Basic
CJJCQBRW8VT9,TensorFlow,ML,Basic
MMQ355IS0GCB,Azure,Cloud,Advanced
MMQ355IS0GCB,Computer Vision,ML,Intermediate
MMQ355IS0GCB,NLP,ML,Basic
45AK9KS1IN95,Scikit-learn,ML,Basic
45AK9KS1IN95,PyTorch,ML,Intermediate
45AK9KS1IN95,AWS,Cloud,Advanced
45AK9KS1IN95,NLP,ML,Advanced
45AK9KS1IN95,Python,Programming,Basic
45AK9KS1IN95,Computer Vision,ML,Advanced
GJ25X6QE0R4R,Python,Programming,Basic
GJ25X6QE0R4R,PyTorch,ML,Advanced
GJ25X6QE0R4R,Computer Vision,ML,Intermediate
GJ25X6QE0R4R,GCP,Cloud,Intermediate
GJ25X6QE0R4R,Scikit-learn,ML,Intermediate
7XQ008FRJS5X,PyTorch,ML,Intermediate
7XQ008FRJS5X,Python,Programming,Basic
7XQ008FRJS5X,SQL,Programming,Basic
7XQ008FRJS5X,R,Programming,Advanced
7XQ008FRJS5X,AWS,Cloud,Basic
1JY0EGEL1END,NLP,ML,Intermediate
1JY0EGEL1END,PyTorch,ML,Advanced
1JY0EGEL1END,SQL,Programming,Advanced
1JY0EGEL1END,Computer Vision,ML,Basic
1JY0EGEL1END,TensorFlow,ML,Intermediate
1JY0EGEL1END,Azure,Cloud,Basic
9MWN51XI7LRB,AWS,Cloud,Basic
9MWN51XI7LRB,R,Programming,Intermediate
9MWN51XI7LRB,TensorFlow,ML,Intermediate
9MWN51XI7LRB,Azure,Cloud,Basic
9MWN51XI7LRB,Python,Programming,Intermediate
RO8IKR9K3W4M,GCP,Cloud,Intermediate
RO8IKR9K3W4M,Azure,Cloud,Advanced
RO8IKR9K3W4M,Scikit-learn,ML,Basic
RO8IKR9K3W4M,NLP,ML,Intermediate
RO8IKR9K3W4M,PyTorch,ML,Basic
RO8IKR9K3W4M,R,Programming,Advanced
VW4OND5EEOE2,SQL,Programming,Basic
VW4OND5EEOE2,Azure,Cloud,Intermediate
VW4OND5EEOE2,Scikit-learn,ML,Intermediate
VW4OND5EEOE2,PyTorch,ML,Advanced
W37OSA2HTNRQ,Scikit-learn,ML,Advanced
W37OSA2HTNRQ,Computer Vision,ML,Intermediate
W37OSA2HTNRQ,GCP,Cloud,Intermediate
W37OSA2HTNRQ,SQL,Programming,Intermediate
FAFJF4594F51,SQL,Programming,Intermediate
FAFJF4594F51,Computer Vision,ML,Basic
FAFJF4594F51,NLP,ML,Advanced
DIVFER0BK3G9,Azure,Cloud,Advanced
DIVFER0BK3G9,PyTorch,ML,Intermediate
DIVFER0BK3G9,NLP,ML,Advanced
DIVFER0BK3G9,R,Programming,Basic
DIVFER0BK3G9,Scikit-learn,ML,Advanced
DDG5VCIGE4H0,R,Programming,Advanced
DDG5VCIGE4H0,PyTorch,ML,Intermediate
DDG5VCIGE4H0,Computer Vision,ML,Advanced
DDG5VCIGE4H0,GCP,Cloud,Intermediate
DM7P6ZGFMI9E,NLP,ML,Basic
DM7P6ZGFMI9E,Azure,Cloud,Advanced
DM7P6ZGFMI9E,R,Programming,Intermediate
DM7P6ZGFMI9E,AWS,Cloud,Advanced
DM7P6ZGFMI9E,GCP,Cloud,Advanced
DM7P6ZGFMI9E,Scikit-learn,ML,Intermediate
9UIDASYCIGCU,GCP,Cloud,Basic
9UIDASYCIGCU,R,Programming,Basic
9UIDASYCIGCU,PyTorch,ML,Advanced
Z2NS7ZLBYL0W,R,Programming,Intermediate
Z2NS7ZLBYL0W,Scikit-learn,ML,Intermediate
Z2NS7ZLBYL0W,GCP,Cloud,Basic
Z2NS7ZLBYL0W,Azure,Cloud,Basic
Z2NS7ZLBYL0W,PyTorch,ML,Advanced
Z2NS7ZLBYL0W,NLP,ML,Advanced
IVZXY25PHC2P,Python,Programming,Intermediate
IVZXY25PHC2P,NLP,ML,Advanced
IVZXY25PHC2P,SQL,Programming,Advanced
IVZXY25PHC2P,GCP,Cloud,Basic
NL9ROYDAQTVE,R,Programming,Advanced
NL9ROYDAQTVE,SQL,Programming,Advanced
NL9ROYDAQTVE,PyTorch,ML,Intermediate
NL9ROYDAQTVE,GCP,Cloud,Advanced
NL9ROYDAQTVE,Azure,Cloud,Intermediate
NL9ROYDAQTVE,Scikit-learn,ML,Intermediate
ZO3X4DDWFN4E,NLP,ML,Basic
ZO3X4DDWFN4E,Python,Programming,Intermediate
ZO3X4DDWFN4E,R,Programming,Intermediate
ZO3X4DDWFN4E,Azure,Cloud,Basic
HISWBV0F96J4,AWS,Cloud,Intermediate
HISWBV0F96J4,GCP,Cloud,Basic
HISWBV0F96J4,Python,Programming,Intermediate
HISWBV0F96J4,Scikit-learn,ML,Basic
ULIR80WSQ0VO,PyTorch,ML,Intermediate
ULIR80WSQ0VO,Computer Vision,ML,Basic
ULIR80WSQ0VO,Azure,Cloud,Basic
ULIR80WSQ0VO,AWS,Cloud,Intermediate
ULIR80WSQ0VO,Scikit-learn,ML,Basic
ULIR80WSQ0VO,Python,Programming,Basic
UBDKN7ZSDL1F,PyTorch,ML,Basic
UBDKN7ZSDL1F,Scikit-learn,ML,Advanced
UBDKN7ZSDL1F,GCP,Cloud,Basic
UBDKN7ZSDL1F,Python,Programming,Advanced
UBDKN7ZSDL1F,R,Programming,Basic
CQ84KTECQAP6,NLP,ML,Intermediate
CQ84KTECQAP6,R,Programming,Advanced
CQ84KTECQAP6,Computer Vision,ML,Intermediate
CQ84KTECQAP6,Azure,Cloud,Intermediate
CQ84KTECQAP6,AWS,Cloud,Basic
AC5ZN6JFW9J0,TensorFlow,ML,Basic
AC5ZN6JFW9J0,SQL,Programming,Intermediate
AC5ZN6JFW9J0,NLP,ML,Basic
MMW08AFQVFUM,AWS,Cloud,Intermediate
MMW08AFQVFUM,R,Programming,Intermediate
MMW08AFQVFUM,NLP,ML,Advanced
MMW08AFQVFUM,TensorFlow,ML,Intermediate
KV44L8VDE2HE,NLP,ML,Advanced
KV44L8VDE2HE,AWS,Cloud,Intermediate
KV44L8VDE2HE,R,Programming,Basic
KV44L8VDE2HE,Scikit-learn,ML,Basic
N98TLRQB7SHY,PyTorch,ML,Advanced
N98TLRQB7SHY,Python,Programming,Basic
N98TLRQB7SHY,R,Programming,Basic
2YVYRCWB9I1J,Scikit-learn,ML,Basic
2YVYRCWB9I1J,NLP,ML,Basic
2YVYRCWB9I1J,TensorFlow,ML,Advanced
2YVYRCWB9I1J,R,Programming,Advanced
2YVYRCWB9I1J,AWS,Cloud,Advanced
2YVYRCWB9I1J,GCP,Cloud,Intermediate
EKRLHC8H7LR3,PyTorch,ML,Advanced
EKRLHC8H7LR3,TensorFlow,ML,Basic
EKRLHC8H7LR3,Python,Programming,Advanced
EKRLHC8H7LR3,Scikit-learn,ML,Intermediate
7MVF4Q71KJTG,Computer Vision,ML,Advanced
7MVF4Q71KJTG,GCP,Cloud,Advanced
7MVF4Q71KJTG,Python,Programming,Basic
X0FC1ODE9LPP,TensorFlow,ML,Intermediate
X0FC1ODE9LPP,Computer Vision,ML,Basic
X0FC1ODE9LPP,Python,Programming,Advanced
X0FC1ODE9LPP,Scikit-learn,ML,Basic
X0FC1ODE9LPP,NLP,ML,Intermediate
7V3KGNFS6CRZ,Scikit-learn,ML,Basic
7V3KGNFS6CRZ,TensorFlow,ML,Intermediate
7V3KGNFS6CRZ,Azure,Cloud,Advanced
7V3KGNFS6CRZ,NLP,ML,Intermediate
7V3KGNFS6CRZ,GCP,Cloud,Basic
7V3KGNFS6CRZ,SQL,Programming,Advanced
IBZTMKT9AOVD,TensorFlow,ML,Advanced
IBZTMKT9AOVD,AWS,Cloud,Intermediate
IBZTMKT9AOVD,NLP,ML,Basic
IBZTMKT9AOVD,GCP,Cloud,Advanced
IBZTMKT9AOVD,Scikit-learn,ML,Intermediate
IBZTMKT9AOVD,Computer Vision,ML,Advanced
9P52XZ1BS4BC,PyTorch,ML,Advanced
9P52XZ1BS4BC,TensorFlow,ML,Advanced
9P52XZ1BS4BC,SQL,Programming,Basic
9P52XZ1BS4BC,NLP,ML,Basic
OICW768SZMQM,Scikit-learn,ML,Advanced
OICW768SZMQM,TensorFlow,ML,Basic
OICW768SZMQM,Azure,Cloud,Intermediate
JB40M2DBNFDA,SQL,Programming,Basic
JB40M2DBNFDA,Python,Programming,Advanced
JB40M2DBNFDA,Computer Vision,ML,Advanced
JB40M2DBNFDA,TensorFlow,ML,Basic
66F08P5EAP7M,Scikit-learn,ML,Basic
66F08P5EAP7M,SQL,Programming,Basic
66F08P5EAP7M,NLP,ML,Advanced
66F08P5EAP7M,TensorFlow,ML,Basic
66F08P5EAP7M,Python,Programming,Advanced
H1KB7LDWRUIQ,R,Programming,Advanced
H1KB7LDWRUIQ,Azure,Cloud,Basic
H1KB7LDWRUIQ,SQL,Programming,Intermediate
SQH1X0MYF24J,Computer Vision,ML,Basic
SQH1X0MYF24J,Azure,Cloud,Advanced
SQH1X0MYF24J,TensorFlow,ML,Intermediate
SQH1X0MYF24J,Python,Programming,Advanced
SQH1X0MYF24J,NLP,ML,Basic
LC471IFV9DHW,R,Programming,Intermediate
LC471IFV9DHW,AWS,Cloud,Intermediate
LC471IFV9DHW,TensorFlow,ML,Intermediate
TKEYPGMAK0HQ,NLP,ML,Advanced
TKEYPGMAK0HQ,TensorFlow,ML,Intermediate
TKEYPGMAK0HQ,GCP,Cloud,Intermediate
OW12T6AS1UPN,Computer Vision,ML,Intermediate
OW12T6AS1UPN,R,Programming,Basic
OW12T6AS1UPN,NLP,ML,Advanced
KHK2FGRM2190,Scikit-learn,ML,Intermediate
KHK2FGRM2190,GCP,Cloud,Intermediate
KHK2FGRM2190,AWS,Cloud,Basic
KHK2FGRM2190,PyTorch,ML,Intermediate
KHK2FGRM2190,Azure,Cloud,Intermediate
GBUDCZ72H1H5,AWS,Cloud,Basic
GBUDCZ72H1H5,GCP,Cloud,Intermediate
GBUDCZ72H1H5,Python,Programming,Basic
GBUDCZ72H1H5,Azure,Cloud,Basic
GBUDCZ72H1H5,NLP,ML,Basic
GBUDCZ72H1H5,Computer Vision,ML,Basic
DKHAIFZCAR8J,Python,Programming,Basic
DKHAIFZCAR8J,SQL,Programming,Intermediate
DKHAIFZCAR8J,TensorFlow,ML,Advanced
DKHAIFZCAR8J,NLP,ML,Advanced
HDQIKJDEQR34,Python,Programming,Basic
HDQIKJDEQR34,GCP,Cloud,Advanced
HDQIKJDEQR34,NLP,ML,Basic
HDQIKJDEQR34,Scikit-learn,ML,Intermediate
KH1YOKJZJ9XX,PyTorch,ML,Intermediate
KH1YOKJZJ9XX,AWS,Cloud,Basic
KH1YOKJZJ9XX,R,Programming,Intermediate
KH1YOKJZJ9XX,SQL,Programming,Basic
KH1YOKJZJ9XX,TensorFlow,ML,Intermediate
KH1YOKJZJ9XX,Scikit-learn,ML,Advanced
60ACJMA93REZ,TensorFlow,ML,Basic
60ACJMA93REZ,NLP,ML,Advanced
60ACJMA93REZ,GCP,Cloud,Intermediate
60ACJMA93REZ,Azure,Cloud,Basic
60ACJMA93REZ,AWS,Cloud,Intermediate
60ACJMA93REZ,PyTorch,ML,Basic
43B7HEDCPJ7V,Computer Vision,ML,Advanced
43B7HEDCPJ7V,R,Programming,Intermediate
43B7HEDCPJ7V,Scikit-learn,ML,Intermediate
43B7HEDCPJ7V,Python,Programming,Advanced
QIFMLD49XY5X,Python,Programming,Basic
QIFMLD49XY5X,TensorFlow,ML,Basic
QIFMLD49XY5X,SQL,Programming,Basic
MCMMYK2LW24S,GCP,Cloud,Basic
MCMMYK2LW24S,Azure,Cloud,Intermediate
MCMMYK2LW24S,PyTorch,ML,Advanced
MCMMYK2LW24S,NLP,ML,Intermediate
MCMMYK2LW24S,SQL,Programming,Intermediate
5F8I3AC9YJS8,AWS,Cloud,Intermediate
5F8I3AC9YJS8,PyTorch,ML,Intermediate
5F8I3AC9YJS8,TensorFlow,ML,Basic
5F8I3AC9YJS8,NLP,ML,Basic
QNV51BM4CY5A,AWS,Cloud,Intermediate
QNV51BM4CY5A,R,Programming,Basic
QNV51BM4CY5A,SQL,Programming,Basic
7V1DLPWY9J19,Python,Programming,Advanced
7V1DLPWY9J19,SQL,Programming,Basic
7V1DLPWY9J19,Azure,Cloud,Intermediate
04XM9H1NY7C3,Azure,Cloud,Intermediate
04XM9H1NY7C3,PyTorch,ML,Intermediate
04XM9H1NY7C3,GCP,Cloud,Intermediate
9WXAR9SASVNG,SQL,Programming,Advanced
9WXAR9SASVNG,TensorFlow,ML,Advanced
9WXAR9SASVNG,PyTorch,ML,Advanced
9WXAR9SASVNG,GCP,Cloud,Intermediate
9WXAR9SASVNG,Azure,Cloud,Basic
9WXAR9SASVNG,Computer Vision,ML,Intermediate
423CVHE8YMIS,R,Programming,Basic
423CVHE8YMIS,PyTorch,ML,Basic
423CVHE8YMIS,TensorFlow,ML,Intermediate
423CVHE8YMIS,Scikit-learn,ML,Intermediate
423CVHE8YMIS,SQL,Programming,Basic
423CVHE8YMIS,Python,Programming,Intermediate
RE89Z8ZEU549,GCP,Cloud,Advanced
RE89Z8ZEU549,Python,Programming,Intermediate
RE89Z8ZEU549,R,Programming,Advanced
15B1I400PEKH,R,Programming,Advanced
15B1I400PEKH,NLP,ML,Basic
15B1I400PEKH,Computer Vision,ML,Advanced
8WIM9AF43I4W,NLP,ML,Intermediate
8WIM9AF43I4W,SQL,Programming,Advanced
8WIM9AF43I4W,PyTorch,ML,Advanced
8WIM9AF43I4W,Scikit-learn,ML,Advanced
4EGB775O8BSC,Computer Vision,ML,Intermediate
4EGB775O8BSC,AWS,Cloud,Intermediate
4EGB775O8BSC,TensorFlow,ML,Basic
4EGB775O8BSC,PyTorch,ML,Intermediate
4S31VPMRLV1B,AWS,Cloud,Advanced
4S31VPMRLV1B,R,Programming,Advanced
4S31VPMRLV1B,NLP,ML,Basic
4S31VPMRLV1B,Computer Vision,ML,Intermediate
CQK98P8L0LAI,GCP,Cloud,Basic
CQK98P8L0LAI,R,Programming,Advanced
CQK98P8L0LAI,Scikit-learn,ML,Basic
CQK98P8L0LAI,PyTorch,ML,Intermediate
2Z8YHKDRXFNT,Python,Programming,Intermediate
2Z8YHKDRXFNT,NLP,ML,Intermediate
2Z8YHKDRXFNT,GCP,Cloud,Intermediate
2Z8YHKDRXFNT,TensorFlow,ML,Intermediate
2Z8YHKDRXFNT,Scikit-learn,ML,Basic
Q7BEYE99GYDB,Azure,Cloud,Advanced
Q7BEYE99GYDB,Scikit-learn,ML,Basic
Q7BEYE99GYDB,Python,Programming,Advanced
Q7BEYE99GYDB,SQL,Programming,Advanced
DF22OU0BRJ2I,NLP,ML,Basic
DF22OU0BRJ2I,Azure,Cloud,Intermediate
DF22OU0BRJ2I,TensorFlow,ML,Advanced
DF22OU0BRJ2I,R,Programming,Basic
DF22OU0BRJ2I,Python,Programming,Advanced
637SOOBXUV6S,Computer Vision,ML,Advanced
637SOOBXUV6S,Scikit-learn,ML,Basic
637SOOBXUV6S,AWS,Cloud,Basic
637SOOBXUV6S,Python,Programming,Intermediate
637SOOBXUV6S,TensorFlow,ML,Basic
NQWT1GD7XVBN,SQL,Programming,Intermediate
NQWT1GD7XVBN,GCP,Cloud,Advanced
NQWT1GD7XVBN,Scikit-learn,ML,Intermediate
NQWT1GD7XVBN,Python,Programming,Basic
NQWT1GD7XVBN,TensorFlow,ML,Intermediate
7A7BKHDEBY6S,TensorFlow,ML,Intermediate
7A7BKHDEBY6S,Computer Vision,ML,Intermediate
7A7BKHDEBY6S,AWS,Cloud,Advanced
VAAT5E6TYUX3,AWS,Cloud,Basic
VAAT5E6TYUX3,SQL,Programming,Advanced
VAAT5E6TYUX3,TensorFlow,ML,Advanced
VAAT5E6TYUX3,Azure,Cloud,Advanced
0ONEW1L89I5U,SQL,Programming,Basic
0ONEW1L89I5U,R,Programming,Basic
0ONEW1L89I5U,Computer Vision,ML,Advanced
0ONEW1L89I5U,Scikit-learn,ML,Advanced
0ONEW1L89I5U,NLP,ML,Advanced
0ONEW1L89I5U,TensorFlow,ML,Basic
KVJKHWC7V2R6,Computer Vision,ML,Basic
KVJKHWC7V2R6,R,Programming,Basic
KVJKHWC7V2R6,NLP,ML,Advanced
KVJKHWC7V2R6,Scikit-learn,ML,Intermediate
KVJKHWC7V2R6,AWS,Cloud,Basic
KVJKHWC7V2R6,GCP,Cloud,Basic
YHY3KU4S7PGI,Python,Programming,Basic
YHY3KU4S7PGI,AWS,Cloud,Intermediate
YHY3KU4S7PGI,Scikit-learn,ML,Intermediate
YHY3KU4S7PGI,Computer Vision,ML,Basic
YHY3KU4S7PGI,PyTorch,ML,Intermediate
MHT5NYLCCJGK,AWS,Cloud,Basic
MHT5NYLCCJGK,Scikit-learn,ML,Advanced
MHT5NYLCCJGK,R,Programming,Basic
MHT5NYLCCJGK,Computer Vision,ML,Advanced
2KURX9OJOOEV,Computer Vision,ML,Intermediate
2KURX9OJOOEV,Scikit-learn,ML,Basic
2KURX9OJOOEV,PyTorch,ML,Advanced
2KURX9OJOOEV,AWS,Cloud,Advanced
KKS695R3R2EW,NLP,ML,Advanced
KKS695R3R2EW,SQL,Programming,Basic
KKS695R3R2EW,Computer Vision,ML,Basic
KKS695R3R2EW,Scikit-learn,ML,Intermediate
KKS695R3R2EW,PyTorch,ML,Basic
6Q9UFGDAQ0TH,Scikit-learn,ML,Advanced
6Q9UFGDAQ0TH,GCP,Cloud,Advanced
6Q9UFGDAQ0TH,PyTorch,ML,Intermediate
6Q9UFGDAQ0TH,Computer Vision,ML,Advanced
6Q9UFGDAQ0TH,Azure,Cloud,Basic
6Q9UFGDAQ0TH,Python,Programming,Basic
S4TCR9QP58V4,SQL,Programming,Intermediate
S4TCR9QP58V4,Azure,Cloud,Intermediate
S4TCR9QP58V4,PyTorch,ML,Intermediate
YNC2OLRSEAY2,NLP,ML,Advanced
YNC2OLRSEAY2,Python,Programming,Intermediate
YNC2OLRSEAY2,R,Programming,Intermediate
YNC2OLRSEAY2,TensorFlow,ML,Basic
YNC2OLRSEAY2,Computer Vision,ML,Advanced
XX2EMKJZWJ15,R,Programming,Basic
XX2EMKJZWJ15,Computer Vision,ML,Basic
XX2EMKJZWJ15,Python,Programming,Basic
XX2EMKJZWJ15,NLP,ML,Intermediate
JH7SKBWUMIV4,AWS,Cloud,Basic
JH7SKBWUMIV4,Computer Vision,ML,Advanced
JH7SKBWUMIV4,Scikit-learn,ML,Advanced
JH7SKBWUMIV4,TensorFlow,ML,Intermediate
JH7SKBWUMIV4,Azure,Cloud,Intermediate
JH7SKBWUMIV4,SQL,Programming,Advanced
RGIO2N8YDQFL,TensorFlow,ML,Advanced
RGIO2N8YDQFL,AWS,Cloud,Advanced
RGIO2N8YDQFL,SQL,Programming,Basic
RGIO2N8YDQFL,GCP,Cloud,Advanced
RGIO2N8YDQFL,NLP,ML,Basic
RGIO2N8YDQFL,Scikit-learn,ML,Intermediate
EIKMJ9LC7OTG,SQL,Programming,Advanced
EIKMJ9LC7OTG,R,Programming,Basic
EIKMJ9LC7OTG,Azure,Cloud,Intermediate
EIKMJ9LC7OTG,NLP,ML,Intermediate
EIKMJ9LC7OTG,Scikit-learn,ML,Basic
W243WARNSNXB,Computer Vision,ML,Intermediate
W243WARNSNXB,GCP,Cloud,Basic
W243WARNSNXB,Azure,Cloud,Advanced
W243WARNSNXB,NLP,ML,Intermediate
W243WARNSNXB,SQL,Programming,Basic
0B0HPKVOU40S,NLP,ML,Intermediate
0B0HPKVOU40S,TensorFlow,ML,Advanced
0B0HPKVOU40S,Scikit-learn,ML,Basic
0B0HPKVOU40S,SQL,Programming,Advanced
0B0HPKVOU40S,R,Programming,Advanced
5XTXY73ERN2X,SQL,Programming,Intermediate
5XTXY73ERN2X,NLP,ML,Basic
5XTXY73ERN2X,Scikit-learn,ML,Basic
5XTXY73ERN2X,AWS,Cloud,Advanced
5FDNF7B2VY0R,Scikit-learn,ML,Advanced
5FDNF7B2VY0R,PyTorch,ML,Basic
5FDNF7B2VY0R,SQL,Programming,Basic
5FDNF7B2VY0R,NLP,ML,Intermediate
5FDNF7B2VY0R,R,Programming,Basic
5FDNF7B2VY0R,Azure,Cloud,Advanced
82PS3R6NJ2UK,AWS,Cloud,Advanced
82PS3R6NJ2UK,GCP,Cloud,Advanced
82PS3R6NJ2UK,SQL,Programming,Advanced
UC9VP3EMI519,NLP,ML,Basic
UC9VP3EMI519,GCP,Cloud,Advanced
UC9VP3EMI519,R,Programming,Basic
AUSG4J75W98F,NLP,ML,Advanced
AUSG4J75W98F,TensorFlow,ML,Basic
AUSG4J75W98F,Python,Programming,Intermediate
AUSG4J75W98F,R,Programming,Intermediate
AUSG4J75W98F,PyTorch,ML,Advanced
AUSG4J75W98F,Scikit-learn,ML,Advanced
TW8PZBPJ4QK0,PyTorch,ML,Basic
TW8PZBPJ4QK0,Scikit-learn,ML,Advanced
TW8PZBPJ4QK0,TensorFlow,ML,Basic
TW8PZBPJ4QK0,NLP,ML,Advanced
TW8PZBPJ4QK0,AWS,Cloud,Intermediate
RN9ORPWNW33E,Python,Programming,Intermediate
RN9ORPWNW33E,Scikit-learn,ML,Basic
RN9ORPWNW33E,R,Programming,Advanced
RN9ORPWNW33E,Computer Vision,ML,Intermediate
LRZRDSMMZPRF,TensorFlow,ML,Advanced
LRZRDSMMZPRF,Scikit-learn,ML,Basic
LRZRDSMMZPRF,Computer Vision,ML,Intermediate
LRZRDSMMZPRF,R,Programming,Intermediate
LRZRDSMMZPRF,Python,Programming,Basic
LRZRDSMMZPRF,NLP,ML,Advanced
0VHTT4R9B7RV,GCP,Cloud,Basic
0VHTT4R9B7RV,Scikit-learn,ML,Advanced
0VHTT4R9B7RV,SQL,Programming,Advanced
ZS19Z4P91EQ7,Scikit-learn,ML,Intermediate
ZS19Z4P91EQ7,NLP,ML,Basic
ZS19Z4P91EQ7,AWS,Cloud,Intermediate
ZS19Z4P91EQ7,GCP,Cloud,Intermediate
7Z1ISF3RKKWP,Azure,Cloud,Intermediate
